Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Infernal Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Quarried Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Quarried Stone
chiselsandbits:block_bit:0, Chiseled Bit - Quarried Block
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Quarried Stone
chiselsandbits:block_bit:0, Chiseled Bit - Etched Quarried Stone
chiselsandbits:block_bit:0, Chiseled Bit - Quarried Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Sandy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Block
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Sandy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Etched Sandy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Red Sandy Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Red Sandy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Red Sandy Block
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Red Sandy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Etched Red Sandy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Red Sandy Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Nether Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Nether Stone
chiselsandbits:block_bit:0, Chiseled Bit - Nether Block
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Nether Stone
chiselsandbits:block_bit:0, Chiseled Bit - Etched Nether Stone
chiselsandbits:block_bit:0, Chiseled Bit - Nether Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Red Nether Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Red Nether Stone
chiselsandbits:block_bit:0, Chiseled Bit - Red Nether Block
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Red Nether Stone
chiselsandbits:block_bit:0, Chiseled Bit - Etched Red Nether Stone
chiselsandbits:block_bit:0, Chiseled Bit - Red Nether Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Andesite Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Polished Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Etched Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Diorite Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Diorite
chiselsandbits:block_bit:0, Chiseled Bit - Polished Diorite
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Diorite
chiselsandbits:block_bit:0, Chiseled Bit - Etched Diorite
chiselsandbits:block_bit:0, Chiseled Bit - Diorite Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Granite Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Granite
chiselsandbits:block_bit:0, Chiseled Bit - Polished Granite
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Granite
chiselsandbits:block_bit:0, Chiseled Bit - Etched Granite
chiselsandbits:block_bit:0, Chiseled Bit - Granite Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Pearlized Brick
chiselsandbits:block_bit:0, Chiseled Bit - Fitted Pearlized Stone
chiselsandbits:block_bit:0, Chiseled Bit - Pearlized Block
chiselsandbits:block_bit:0, Chiseled Bit - Ornate Pearlized Stone
chiselsandbits:block_bit:0, Chiseled Bit - Etched Pearlized Stone
chiselsandbits:block_bit:0, Chiseled Bit - Pearlized Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - White Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Orange Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Lime Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Pink Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Gray Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Purple Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Blue Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Brown Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Green Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Red Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Black Reinforced Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Tin Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lead Ore
chiselsandbits:block_bit:0, Chiseled Bit - Silver Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Ore
chiselsandbits:block_bit:0, Chiseled Bit - Zinc Ore
chiselsandbits:block_bit:0, Chiseled Bit - Poor Iron Ore
chiselsandbits:block_bit:0, Chiseled Bit - Poor Gold Ore
chiselsandbits:block_bit:0, Chiseled Bit - Poor Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Poor Tin Ore
chiselsandbits:block_bit:0, Chiseled Bit - Poor Lead Ore
chiselsandbits:block_bit:0, Chiseled Bit - Poor Silver Ore
chiselsandbits:block_bit:0, Chiseled Bit - Poor Nickel Ore
chiselsandbits:block_bit:0, Chiseled Bit - Poor Zinc Ore
chiselsandbits:block_bit:0, Chiseled Bit - Firestone Ore
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Tin Ore
chiselsandbits:block_bit:0, Chiseled Bit - Silver Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lead Ore
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Ore
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Ore
chiselsandbits:block_bit:0, Chiseled Bit - Platinum Ore
chiselsandbits:block_bit:0, Chiseled Bit - Iridium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Mana Infused Ore
chiselsandbits:block_bit:0, Chiseled Bit - Oil Sand
chiselsandbits:block_bit:0, Chiseled Bit - Oil Shale
chiselsandbits:block_bit:0, Chiseled Bit - Destabilized Redstone Ore
chiselsandbits:block_bit:0, Chiseled Bit - Energized Netherrack
chiselsandbits:block_bit:0, Chiseled Bit - Resonant End Stone
chiselsandbits:block_bit:0, Chiseled Bit - Oil Sand
chiselsandbits:block_bit:0, Chiseled Bit - Block of Copper
chiselsandbits:block_bit:0, Chiseled Bit - Block of Tin
chiselsandbits:block_bit:0, Chiseled Bit - Block of Silver
chiselsandbits:block_bit:0, Chiseled Bit - Block of Lead
chiselsandbits:block_bit:0, Chiseled Bit - Block of Aluminum
chiselsandbits:block_bit:0, Chiseled Bit - Block of Nickel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Platinum
chiselsandbits:block_bit:0, Chiseled Bit - Block of Iridium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Mana Infused Metal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Steel
chiselsandbits:block_bit:0, Chiseled Bit - Block of Electrum
chiselsandbits:block_bit:0, Chiseled Bit - Block of Invar
chiselsandbits:block_bit:0, Chiseled Bit - Block of Bronze
chiselsandbits:block_bit:0, Chiseled Bit - Block of Constantan
chiselsandbits:block_bit:0, Chiseled Bit - Block of Signalum
chiselsandbits:block_bit:0, Chiseled Bit - Block of Lumium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Enderium
chiselsandbits:block_bit:0, Chiseled Bit - Block of Charcoal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Coal Coke
chiselsandbits:block_bit:0, Chiseled Bit - Black Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Red Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Green Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Brown Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Blue Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Purple Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - White Rockwool
chiselsandbits:block_bit:0, Chiseled Bit - Draconium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Draconium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Draconium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Draconium Block
chiselsandbits:block_bit:0, Chiseled Bit - Draconium Block
chiselsandbits:block_bit:0, Chiseled Bit - Awakened Draconium Block
chiselsandbits:block_bit:0, Chiseled Bit - Draconium Infused Obsidian
chiselsandbits:block_bit:0, Chiseled Bit - Dislocation Normalization Field Projector
chiselsandbits:block_bit:0, Chiseled Bit - Magical Planks
chiselsandbits:block_bit:0, Chiseled Bit - Magical Wood
chiselsandbits:block_bit:0, Chiseled Bit - Diagonal Wood
chiselsandbits:block_bit:0, Chiseled Bit - Angel Block
chiselsandbits:block_bit:0, Chiseled Bit - Redstone Clock
chiselsandbits:block_bit:0, Chiseled Bit - Compressed Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Double Compressed Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Triple Compressed Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Quadruple Compressed Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Quintuple Compressed Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Sextuple Compressed Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Septuple Compressed Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Octuple Compressed Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Compressed Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Double Compressed Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Triple Compressed Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Quadruple Compressed Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Compressed Sand
chiselsandbits:block_bit:0, Chiseled Bit - Double Compressed Sand
chiselsandbits:block_bit:0, Chiseled Bit - Compressed Gravel
chiselsandbits:block_bit:0, Chiseled Bit - Double Compressed Gravel
chiselsandbits:block_bit:0, Chiseled Bit - Border Stone
chiselsandbits:block_bit:0, Chiseled Bit - Crossed Stone
chiselsandbits:block_bit:0, Chiseled Bit - Polished Stone
chiselsandbits:block_bit:0, Chiseled Bit - Stoneburnt
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Glass
chiselsandbits:block_bit:0, Chiseled Bit - Truchet
chiselsandbits:block_bit:0, Chiseled Bit - Blue Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Quartzburnt
chiselsandbits:block_bit:0, Chiseled Bit - Rainbow Stone
chiselsandbits:block_bit:0, Chiseled Bit - Thickened Glass
chiselsandbits:block_bit:0, Chiseled Bit - Thickened Glass (Bordered)
chiselsandbits:block_bit:0, Chiseled Bit - Thickened Glass (Patterned)
chiselsandbits:block_bit:0, Chiseled Bit - Dark Glass
chiselsandbits:block_bit:0, Chiseled Bit - Glowing Glass
chiselsandbits:block_bit:0, Chiseled Bit - Redstone Glass
chiselsandbits:block_bit:0, Chiseled Bit - Block of Enchanted Metal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Demon Metal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Evil Infused Iron
chiselsandbits:block_bit:0, Chiseled Bit - Ferrous-Juniper Planks
chiselsandbits:block_bit:0, Chiseled Bit - Raw Ferrous-Juniper Planks
chiselsandbits:block_bit:0, Chiseled Bit - Iron-Bordered Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Gold-Bordered Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Diamond-Bordered Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Emerald-Bordered Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Quartz-Bordered Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Mithrillium Block
chiselsandbits:block_bit:0, Chiseled Bit - Adaminite Block
chiselsandbits:block_bit:0, Chiseled Bit - Mithminite Block
chiselsandbits:block_bit:0, Chiseled Bit - Taintwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Amber Block
chiselsandbits:block_bit:0, Chiseled Bit - Iron Framed Greatwood
chiselsandbits:block_bit:0, Chiseled Bit - Brass Plated Silverwood
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Greatwood
chiselsandbits:block_bit:0, Chiseled Bit - Amber Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Tin Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lead Ore
chiselsandbits:block_bit:0, Chiseled Bit - Thorium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Uranium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Boron Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lithium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Magnesium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Copper Block - Purity: (8%)
chiselsandbits:block_bit:0, Chiseled Bit - Tin Block
chiselsandbits:block_bit:0, Chiseled Bit - Lead Block - Purity: (8%)
chiselsandbits:block_bit:0, Chiseled Bit - Thorium Block
chiselsandbits:block_bit:0, Chiseled Bit - Uranium Block
chiselsandbits:block_bit:0, Chiseled Bit - Boron Block
chiselsandbits:block_bit:0, Chiseled Bit - Lithium Block
chiselsandbits:block_bit:0, Chiseled Bit - Magnesium Block
chiselsandbits:block_bit:0, Chiseled Bit - Graphite Block
chiselsandbits:block_bit:0, Chiseled Bit - Beryllium Block
chiselsandbits:block_bit:0, Chiseled Bit - Zirconium Block
chiselsandbits:block_bit:0, Chiseled Bit - Manganese Block
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Block - Purity: (23%)
chiselsandbits:block_bit:0, Chiseled Bit - Silver Block
chiselsandbits:block_bit:0, Chiseled Bit - Manganese Oxide Block
chiselsandbits:block_bit:0, Chiseled Bit - Manganese Dioxide Block
chiselsandbits:block_bit:0, Chiseled Bit - Uranium-238 Block
chiselsandbits:block_bit:0, Chiseled Bit - Neptunium-237 Block
chiselsandbits:block_bit:0, Chiseled Bit - Plutonium-242 Block
chiselsandbits:block_bit:0, Chiseled Bit - Americium-243 Block
chiselsandbits:block_bit:0, Chiseled Bit - Curium-246 Block
chiselsandbits:block_bit:0, Chiseled Bit - Berkelium-247 Block
chiselsandbits:block_bit:0, Chiseled Bit - Californium-252 Block
chiselsandbits:block_bit:0, Chiseled Bit - Heavy Water Moderator
chiselsandbits:block_bit:0, Chiseled Bit - Beryllium-Carbon Neutron Reflector
chiselsandbits:block_bit:0, Chiseled Bit - Lead-Steel Neutron Reflector
chiselsandbits:block_bit:0, Chiseled Bit - Glowing Mushroom Block
chiselsandbits:block_bit:0, Chiseled Bit - Wasteland Earth
chiselsandbits:block_bit:0, Chiseled Bit - Tritium Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Block of Chamelium
chiselsandbits:block_bit:0, Chiseled Bit - End Stone
chiselsandbits:block_bit:0, Chiseled Bit - Tungsten Carbide Neutron Reflector
chiselsandbits:block_bit:0, Chiseled Bit - Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Hydrogen Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Helium Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Nitrogen Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Oxygen Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Neon Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Argon Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Sodium Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Mercury Discharge Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Strontium-90 Block
chiselsandbits:block_bit:0, Chiseled Bit - Solid (0 ~ Natural Floor)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (1 ~ Barrier)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (2)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (3)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (4)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (5)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (6)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (7)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (8)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (9)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (10)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (11)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (12)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (13)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (14)
chiselsandbits:block_bit:0, Chiseled Bit - Solid (15)
chiselsandbits:block_bit:0, Chiseled Bit - Hardened Coal Block
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Netherrack
chiselsandbits:block_bit:0, Chiseled Bit - Alchemical Coal Block
chiselsandbits:block_bit:0, Chiseled Bit - Dark Matter Block
chiselsandbits:block_bit:0, Chiseled Bit - Light Matter Block
chiselsandbits:block_bit:0, Chiseled Bit - Blaze Powder Block
chiselsandbits:block_bit:0, Chiseled Bit - Petrified Wood
chiselsandbits:block_bit:0, Chiseled Bit - Petrified Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Magmafied Stone
chiselsandbits:block_bit:0, Chiseled Bit - Heavy Snow
chiselsandbits:block_bit:0, Chiseled Bit - material.Dilithium.name Ore
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Tin Ore
chiselsandbits:block_bit:0, Chiseled Bit - Rutile Ore
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Ore
chiselsandbits:block_bit:0, Chiseled Bit - Iridium Ore
chiselsandbits:block_bit:0, Chiseled Bit - Copper Block
chiselsandbits:block_bit:0, Chiseled Bit - Tin Block
chiselsandbits:block_bit:0, Chiseled Bit - Steel Block
chiselsandbits:block_bit:0, Chiseled Bit - Titanium Block
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Block
chiselsandbits:block_bit:0, Chiseled Bit - Iridium Block
chiselsandbits:block_bit:0, Chiseled Bit - Gold Coil
chiselsandbits:block_bit:0, Chiseled Bit - Copper Coil
chiselsandbits:block_bit:0, Chiseled Bit - Titanium Coil
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Coil
chiselsandbits:block_bit:0, Chiseled Bit - Iridium Coil
chiselsandbits:block_bit:0, Chiseled Bit - Concrete
chiselsandbits:block_bit:0, Chiseled Bit - Solar Panel
chiselsandbits:block_bit:0, Chiseled Bit - Vacuum-Chamber High Power Laser Emitter Down
chiselsandbits:block_bit:0, Chiseled Bit - Launch Pad
chiselsandbits:block_bit:0, Chiseled Bit - Nuclear Thermal Fission Core
chiselsandbits:block_bit:0, Chiseled Bit - Gas Intake
chiselsandbits:block_bit:0, Chiseled Bit - Drill Down
chiselsandbits:block_bit:0, Chiseled Bit - Landing Float
chiselsandbits:block_bit:0, Chiseled Bit - Station Light
chiselsandbits:block_bit:0, Chiseled Bit - Moon Turf
chiselsandbits:block_bit:0, Chiseled Bit - Dark Moon Turf
chiselsandbits:block_bit:0, Chiseled Bit - Oxidized Ferric Sand
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Geode Block
chiselsandbits:block_bit:0, Chiseled Bit - Vitrified Sand
chiselsandbits:block_bit:0, Chiseled Bit - Charcoal Log Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Lightwood Wood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Lightwood planks
chiselsandbits:block_bit:0, Chiseled Bit - Titanium Aluminide Block
chiselsandbits:block_bit:0, Chiseled Bit - Titanium Iridium Alloy Block
chiselsandbits:block_bit:0, Chiseled Bit - Amber Bearing Stone
chiselsandbits:block_bit:0, Chiseled Bit - Cinnabar Ore
chiselsandbits:block_bit:0, Chiseled Bit - Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Ancient Stone
chiselsandbits:block_bit:0, Chiseled Bit - Ancient Stone Tile
chiselsandbits:block_bit:0, Chiseled Bit - Glyphed Stone
chiselsandbits:block_bit:0, Chiseled Bit - Eldritch Stone
chiselsandbits:block_bit:0, Chiseled Bit - Porous Stone
chiselsandbits:block_bit:0, Chiseled Bit - Greatwood Log East/West
chiselsandbits:block_bit:0, Chiseled Bit - Silverwood Log East/West
chiselsandbits:block_bit:0, Chiseled Bit - Greatwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Silverwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Block of Flesh
chiselsandbits:block_bit:0, Chiseled Bit - Brass Block
chiselsandbits:block_bit:0, Chiseled Bit - Thaumium Block
chiselsandbits:block_bit:0, Chiseled Bit - Void Metal Block
chiselsandbits:block_bit:0, Chiseled Bit - Alchemical Construct
chiselsandbits:block_bit:0, Chiseled Bit - Advanced Alchemical Construct
chiselsandbits:block_bit:0, Chiseled Bit - Infusion Speed Stone
chiselsandbits:block_bit:0, Chiseled Bit - Infusion Cost Stone
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Andesite
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Antiblock
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Arcane Stone
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
